rank,lemma,original_lemma,old_translation,new_translation,translation_changed,review_reason,pronoun_attachment_relation,pronoun_attachment_form,pronoun_attachment_type,pronoun_attachment_pronouns,pronoun_attachment_count,pronoun_attachment_confidence,pronoun_attachment_reason,pronoun_attachment_semantic_class
31874,desafiarme,desafiar,to challenge,to challenge me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
31891,mandarlos,mandar,to send,to send them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
31904,saludarle,saludar,to greet,to greet to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
31935,quemarme,quemar,to burn,to burn me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
31940,terminarse,terminar,to finish,to finish,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
31944,atacarlos,atacar,to attack,to attack them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
31949,contenerlo,contener,to contain,to contain it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
31956,impedirle,impedir,to impede,to impede to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
31968,servirla,servir,to serve,to serve it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
31973,abrirnos,abrir,to open,to open us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
31991,interrumpirte,interrumpir,to interrupt,to interrupt you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
32017,colgarse,colgar,to hang,to hang,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32021,engañarla,engañar,to trick,to trick it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
32043,repararla,reparar,to notice,to notice it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
32063,contarla,contar,to count,to count it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
32082,rechazarla,rechazar,to reject,to reject it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
32123,perseguirte,perseguir,to pursue,to pursue you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
32130,relacionarme,relacionar,to relate,to relate me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32171,ubicarlo,ubicar,to position,to position it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
32174,atenderme,atender,to pay attention to,to pay attention to me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32231,masturbarme,masturbar,to masturbate,to masturbate me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32243,burlarme,burlar,to outwit,to outwit me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32272,tirarlos,tirar,to throw,to throw them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
32285,disfrutarla,disfrutar,to enjoy,to enjoy it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
32310,recogernos,recoger,to collect,to collect us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
32315,separarte,separar,to separate,to separate you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
32333,exigirle,exigir,to demand,to demand to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
32351,repetirme,repetir,to repeat ),to repeat ) me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32356,tírame,tirar,I throw,throw me,yes,translation_changed,attached_pronoun_form,imperative,direct_object,me,1,high,safe_direct_match,transparent_object
32373,despertarle,despertar,to wake,to wake to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
32374,diferenciarse,diferenciar,to differentiate,to differentiate,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32375,eliminarla,eliminar,to eliminate,to eliminate it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
32410,guardarte,guardar,to save,to save you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
32428,ahorrarse,ahorrar,to save,to save,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32445,enterrarlos,enterrar,to bury,to bury them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
32460,presionarlo,presionar,to pressure,to pressure it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
32461,pásale,pasar,you pass,pass to him or her,yes,translation_changed,attached_pronoun_form,imperative,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
32483,equivocarte,equivocar,to mistake,to mistake you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
32493,pintarlo,pintar,to paint,to paint it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
32530,lastimarse,lastimar,to injure,to injure,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32537,pasarlos,pasar,to pass,to pass them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
32539,saltarme,saltar,to jump,to jump me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32543,vencerte,vencer,to defeat,to defeat you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
32547,agacharse,agachar,to lower,to lower,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32550,atarte,atar,to tie,to tie you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
32562,distanciarse,distanciar,to separate,to separate,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32586,pagarlas,pagar,to pay,to pay them (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,las,1,high,safe_direct_match,transparent_object
32613,devolvernos,devolver,to return,to return us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
32656,derrotarlos,derrotar,to defeat,to defeat them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
32663,enfermarse,enfermar,to make ill,to make ill,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32668,herirlo,herir,to wound,to wound it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
32684,saltarnos,saltar,to jump,to jump us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
32693,arrastrarlo,arrastrar,to drag,to drag it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
32702,disolverse,disolver,to dissolve,to dissolve,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32703,dividirlo,dividir,to divide,to divide it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
32721,regresarlo,regresar,to return,to return it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
32730,vestirnos,vestir,to dress,to dress us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
32739,considerarme,considerar,to consider,to consider me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32752,fijarte,fijar,to fix,to notice,yes,translation_changed,attached_pronoun_form,infinitive,pronominal,te,1,high,manual_pronominal_match,pronominal_lexical
32754,hundirme,hundir,to sink,to sink me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32771,probarlos,probar,to prove,to prove them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
32777,registrarme,registrar,to register,to register me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32790,vendernos,vender,to sell,to sell us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
32793,adherirse,adherir,to adhere,to adhere,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32803,cargarme,cargar,to load ),to load ) me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32814,escúchala,escuchar,you listen to,listen to it (feminine),yes,translation_changed,attached_pronoun_form,imperative,direct_object,la,1,high,safe_direct_match,transparent_object
32823,pagarlos,pagar,to pay,to pay them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
32828,rescatarlos,rescatar,to rescue,to rescue them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
32841,vigilarme,vigilar,to watch over,to watch over me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
32853,colocarle,colocar,to place,to place to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
32855,denominarse,denominar,to name,to name,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32856,derivarse,derivar,to derive,to derive,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32859,evitarlos,evitar,to avoid,to avoid them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
32893,tumbarse,tumbar,to knock over,to knock over,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
32899,chúpame,chupar,I suck,suck me,yes,translation_changed,attached_pronoun_form,imperative,direct_object,me,1,high,safe_direct_match,transparent_object
32909,encubrirlo,encubrir,to conceal,to conceal it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
32911,entregarlos,entregar,to deliver,to deliver them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
