count,spanish,pos,flags,usage,source_column,lemma_original,lemma_normalized,lemma_lemmatized,lemma_lookup_used,lemma_translated,translated_flag,translation_source
771,estancar,v,,201:estanca|127:estancó|77:estancarse|58:estancando|45:estancas|43:estancar|41:estancaron|35:estancan|21:estancará|19:estancaba|19:estancarte|18:estancamos|11:estancarme|10:estanqué|8:estancarnos|7:estancarán|7:estancaría|7:estanquemos|6:estancara|6:estancándose|5:estancaban,spanish,estancar,estancar,estancar,estancar,stagnate,TRUE,dict
771,forrar,v,,234:forrar|77:forrando|69:forra|57:forró|51:forrarse|35:forran|31:forramos|23:forras|21:forrarnos|19:forraba|17:forré|15:forrándose|13:forraremos|13:forrarme|11:forraban|10:forrarlo|10:forraron|10:forre|8:forres|7:forrarte|7:forraré|6:forrarla|6:forrarlos|6:forraría|6:forren|5:forraríamos|4:forraste,spanish,forrar,forrar,forrar,forrar,line,TRUE,dict
771,francesc,none,NOUSAGE,771:francesc,spanish,francesc,francesc,francesc,francesc,francesc,TRUE,dict
771,samson,none,NOUSAGE,771:samson,spanish,samson,samson,samson,samson,samson,TRUE,dict
771,simulador,n,,570:simulador|201:simuladores,spanish,simulador,simulador,simulador,simulador,simulator,TRUE,dict
771,sintaxis,n,,771:sintaxis,spanish,sintaxis,sintaxis,sintaxis,sintaxis,syntax,TRUE,dict
770,alexei,none,NOUSAGE,770:alexei,spanish,alexei,alexei,alexei,alexei,alexei,TRUE,dict
770,azucar,none,NOUSAGE,770:azucar,spanish,azucar,azucar,azucar,azucar,sugar,TRUE,dict_unaccented
770,benigno,adj,,432:benigna|201:benignos|137:benignas,spanish,benigno,benigno,benigno,benigno,benigno / benign,TRUE,dict
770,confesionario,n,,731:confesionario|39:confesionarios,spanish,confesionario,confesionario,confesionario,confesionario,confessional,TRUE,dict
770,estacional,adj,,418:estacional|352:estacionales,spanish,estacional,estacional,estacional,estacional,seasonal,TRUE,dict
770,lamar,none,NOUSAGE,770:lamar,spanish,lamar,lamar,lamar,lamar,lamar,TRUE,dict
769,a quemarropa,adv,,769:quemarropa,spanish,a quemarropa,a quemarropa,a quemarropa,a quemarropa,point-blank,TRUE,dict
769,gilles,none,NOUSAGE,769:gilles,spanish,gilles,gilles,gilles,gilles,gilles,TRUE,dict
769,hemoglobina,n,,759:hemoglobina|10:hemoglobinas,spanish,hemoglobina,hemoglobina,hemoglobina,hemoglobina,hemoglobin,TRUE,dict
769,polizón,n,,516:polizón|236:polizones|17:polizona,spanish,polizón,polizón,polizón,polizón,stowaway,TRUE,dict
769,presagiar,v,,193:presagiar|183:presagia|145:presagiaba|61:presagian|45:presagiaban|43:presagiado|43:presagiando|21:presagió|9:presagiaron|8:presagiara|5:presagiaste|5:presagie|4:presagiará|4:presagié,spanish,presagiar,presagiar,presagiar,presagiar,foreshadow / presage / forebode,TRUE,dict
769,profesionalismo,n,,764:profesionalismo|5:profesionalismos,spanish,profesionalismo,profesionalismo,profesionalismo,profesionalismo,professionalism,TRUE,dict
768,Delaware,prop,,768:delaware,spanish,Delaware,delaware,delaware,delaware,delaware,TRUE,dict
768,abogacía,n,,768:abogacía,spanish,abogacía,abogacía,abogacía,abogacía,legal profession,TRUE,dict
768,contado,adj,,768:contada,spanish,contado,contado,contado,contar,count / explain,TRUE,heuristic_dict
768,denunciante,n,,482:denunciante|286:denunciantes,spanish,denunciante,denunciante,denunciante,denunciante,denouncer,TRUE,dict
768,orgullosamente,adv,,768:orgullosamente,spanish,orgullosamente,orgullosamente,orgullosamente,orgullosamente,proudly,TRUE,dict
768,prehistoria,n,,768:prehistoria,spanish,prehistoria,prehistoria,prehistoria,prehistoria,prehistory,TRUE,dict
768,ratonera,n,,662:ratonera|106:ratoneras,spanish,ratonera,ratonera,ratonera,ratonera,mousehole,TRUE,dict
767,biomasa,n,,761:biomasa|6:biomasas,spanish,biomasa,biomasa,biomasa,biomasa,biomass,TRUE,dict
767,camada,n,,651:camada|116:camadas,spanish,camada,camada,camada,camada,litter,TRUE,dict
767,desengaño,n,,562:desengaño|205:desengaños,spanish,desengaño,desengaño,desengaño,desengaño,disappointment,TRUE,dict
767,dossier,n,,647:dossier|61:dossieres|59:dossiers,spanish,dossier,dossier,dossier,dossier,dossier,TRUE,dict
767,estreñimiento,n,,767:estreñimiento,spanish,estreñimiento,estreñimiento,estreñimiento,estreñimiento,constipation,TRUE,dict
767,llovizna,n,,647:llovizna|120:lloviznas,spanish,llovizna,llovizna,llovizna,llovizna,drizzle,TRUE,dict
767,pana,n,,733:pana|34:panas,spanish,pana,pana,pana,pana,corduroy,TRUE,dict
766,Emiliano,prop,,766:emiliano,spanish,Emiliano,emiliano,emiliano,emiliano,emiliano,TRUE,dict
766,adosado,adj,,257:adosado|197:adosada|159:adosadas|153:adosados,spanish,adosado,adosado,adosado,adosado,semi-detached,TRUE,dict
766,investigacion,none,NOUSAGE,766:investigacion,spanish,investigacion,investigacion,investigacion,investigacion,investigation / research / inquest,TRUE,dict_unaccented
766,pupitre,n,,497:pupitre|269:pupitres,spanish,pupitre,pupitre,pupitre,pupitre,desk,TRUE,dict
765,brendon,none,NOUSAGE,765:brendon,spanish,brendon,brendon,brendon,brendon,brendon,TRUE,dict
765,califa,n,,693:califa|72:califas,spanish,califa,califa,califa,califa,caliph,TRUE,dict
765,churro,n,,478:churros|287:churro,spanish,churro,churro,churro,churro,cruller,TRUE,dict
765,coagular,v,,152:coagulada|126:coagula|84:coagular|72:coagulado|59:coagulando|57:coagule|50:coagulo|38:coagularse|33:coaguló|21:coagulan|13:coagulaba|12:coagulara|11:coaguladas|8:coagulará|7:coagulados|7:coagulen|6:coagularía|5:coagulándose|4:coagulaban,spanish,coagular,coagular,coagular,coagular,congeal,TRUE,dict
765,euskera,n,,727:euskera|28:eusquera|10:euskara,spanish,euskera,euskera,euskera,euskera,basque,TRUE,dict
765,fiabilidad,n,,765:fiabilidad,spanish,fiabilidad,fiabilidad,fiabilidad,fiabilidad,reliability,TRUE,dict
765,instigar,v,,172:instigar|129:instigado|111:instigó|75:instigando|49:instigada|47:instigados|42:instiga|26:instigan|24:instigaron|11:instigadas|11:instigamos|10:instigara|8:instigaba|8:instigo|7:instigué|6:instigas|6:instigaste|5:instigaban|5:instigarlo|5:instigue|4:instigabas|4:instigaré,spanish,instigar,instigar,instigar,instigar,abet,TRUE,dict
765,remanente,n,,480:remanente|285:remanentes,spanish,remanente,remanente,remanente,remanente,remainder / remanent,TRUE,dict
765,seto,n,,427:seto|338:setos,spanish,seto,seto,seto,seto,fence,TRUE,dict
764,clarice,none,NOUSAGE,764:clarice,spanish,clarice,clarice,clarice,clarice,clarice,TRUE,dict
764,coloso,n,,628:coloso|136:colosos,spanish,coloso,coloso,coloso,coloso,colossus,TRUE,dict
764,cromático,adj,,412:cromática|155:cromático|123:cromáticas|74:cromáticos,spanish,cromático,cromático,cromático,cromático,chromatic,TRUE,dict
764,heredado,n,,489:heredada|275:heredadas,spanish,heredado,heredado,heredado,heredar,inherit,TRUE,heuristic_dict
764,rematado,adj,,326:rematado|213:rematada|137:rematados|88:rematadas,spanish,rematado,rematado,rematado,rematar,finish,TRUE,heuristic_dict
764,retórico,adj,,553:retórico|211:retóricos,spanish,retórico,retórico,retórico,retórico,rhetorical,TRUE,dict
763,Rabat,prop,,763:rabat,spanish,Rabat,rabat,rabat,rabat,rabat,TRUE,dict
763,acuarela,n,,392:acuarelas|371:acuarela,spanish,acuarela,acuarela,acuarela,acuarela,watercolour,TRUE,dict
763,bidón,n,,404:bidón|359:bidones,spanish,bidón,bidón,bidón,bidón,drum,TRUE,dict
763,principado,n,,676:principado|87:principados,spanish,principado,principado,principado,principado,principality,TRUE,dict
763,quetzal,n,,502:quetzales|261:quetzal,spanish,quetzal,quetzal,quetzal,quetzal,quetzal,TRUE,dict
763,reinante,adj,,642:reinante|121:reinantes,spanish,reinante,reinante,reinante,reinante,reigning,TRUE,dict
763,rhode,none,NOUSAGE,763:rhode,spanish,rhode,rhode,rhode,rhode,rhode,TRUE,dict
762,Arnoldo,prop,,762:arnoldo,spanish,Arnoldo,arnoldo,arnoldo,arnoldo,arnoldo,TRUE,dict
762,Zaire,prop,,762:zaire,spanish,Zaire,zaire,zaire,zaire,zaire,TRUE,dict
762,chantajista,n,,622:chantajista|140:chantajistas,spanish,chantajista,chantajista,chantajista,chantajista,blackmailer,TRUE,dict
762,disección,n,,675:disección|87:disecciones,spanish,disección,disección,disección,disección,dissection,TRUE,dict
762,dolorosamente,adv,,762:dolorosamente,spanish,dolorosamente,dolorosamente,dolorosamente,dolorosamente,painfully,TRUE,dict
762,dopamina,n,,757:dopamina|5:dopaminas,spanish,dopamina,dopamina,dopamina,dopamina,dopamine,TRUE,dict
762,extintor,n,,516:extintor|246:extintores,spanish,extintor,extintor,extintor,extintor,extinguisher,TRUE,dict
762,melódico,adj,,294:melódica|257:melódico|115:melódicos|96:melódicas,spanish,melódico,melódico,melódico,melódico,melodic,TRUE,dict
762,proust,none,NOUSAGE,762:proust,spanish,proust,proust,proust,proust,proust,TRUE,dict
761,bilingüe,adj,,555:bilingüe|206:bilingües,spanish,bilingüe,bilingüe,bilingüe,bilingüe,bilingual,TRUE,dict
761,corrector,n,,472:corrector|151:correctores|138:correctoras,spanish,corrector,corrector,corrector,corrector,corrector,TRUE,dict
761,esfinge,n,,635:esfinge|126:esfinges,spanish,esfinge,esfinge,esfinge,esfinge,sphinx,TRUE,dict
760,Laos,prop,,760:laos,spanish,Laos,laos,laos,laos,laos,TRUE,dict
760,arcada,n,,547:arcadas|213:arcada,spanish,arcada,arcada,arcada,arcada,arcade,TRUE,dict
760,rowan,none,NOUSAGE,760:rowan,spanish,rowan,rowan,rowan,rowan,rowan,TRUE,dict
760,tostar,v,,208:tostar|112:tuesta|99:tuestan|41:tostando|40:tostarse|29:tostándose|26:tostamos|23:tostó|17:tostarlo|17:tuesto|14:tostaba|14:tostarlos|14:tostarme|10:tostaban|10:tostarlas|10:tostaron|10:tosté|9:tostarte|9:tuesten|7:tostaré|7:tostaste|7:tuestas|6:tostarnos|6:tostará|6:tostarán|5:tostaremos|4:tostara,spanish,tostar,tostar,tostar,tostar,toast,TRUE,dict
759,abridor,n,,610:abridor|128:abridores|21:abridora,spanish,abridor,abridor,abridor,abridor,opener,TRUE,dict
759,efigie,n,,601:efigie|158:efigies,spanish,efigie,efigie,efigie,efigie,effigy,TRUE,dict
759,elmo,none,NOUSAGE,759:elmo,spanish,elmo,elmo,elmo,elmo,elmo,TRUE,dict
759,eólico,adj,,456:eólica|130:eólico|98:eólicos|75:eólicas,spanish,eólico,eólico,eólico,eólico,aeolian,TRUE,dict
758,aguacero,n,,556:aguacero|202:aguaceros,spanish,aguacero,aguacero,aguacero,aguacero,shower,TRUE,dict
758,aureola,n,,672:aureola|86:aureolas,spanish,aureola,aureola,aureola,aureola,aureole,TRUE,dict
758,capitalizar,v,,371:capitalizar|61:capitalizado|46:capitalizó|33:capitalizada|33:capitalizadas|28:capitalizados|28:capitalizando|25:capitaliza|20:capitalizan|14:capitalizarlo|13:capitalice|13:capitalizaron|12:capitalizarse|10:capitalicen|8:capitalizaba|6:capitalizaban|6:capitalizará|5:capitalizamos|5:capitalizarlas|5:capitalizarán|4:capitalizara|4:capitalizarla|4:capitalizarlos|4:capitalizaría,spanish,capitalizar,capitalizar,capitalizar,capitalizar,capitalise,TRUE,dict
757,annabelle,none,NOUSAGE,757:annabelle,spanish,annabelle,annabelle,annabelle,annabelle,annabelle,TRUE,dict
757,intencionadamente,adv,,757:intencionadamente,spanish,intencionadamente,intencionadamente,intencionadamente,intencionadamente,deliberately,TRUE,dict
757,notoriedad,n,,757:notoriedad,spanish,notoriedad,notoriedad,notoriedad,notoriedad,notoriety,TRUE,dict
757,pirómano,n,,544:pirómano|128:pirómanos|74:pirómana|11:pirómanas,spanish,pirómano,pirómano,pirómano,pirómano,pyromaniac,TRUE,dict
757,ramen,n,,757:ramen,spanish,ramen,ramen,ramen,ramen,ramen,TRUE,dict
757,ultraje,n,,652:ultraje|105:ultrajes,spanish,ultraje,ultraje,ultraje,ultraje,outrage,TRUE,dict
756,giovanna,none,NOUSAGE,756:giovanna,spanish,giovanna,giovanna,giovanna,giovanna,giovanna,TRUE,dict
756,llamarada,n,,489:llamarada|267:llamaradas,spanish,llamarada,llamarada,llamarada,llamarada,flare-up,TRUE,dict
756,pelaje,n,,705:pelaje|51:pelajes,spanish,pelaje,pelaje,pelaje,pelaje,fur,TRUE,dict
755,bisonte,n,,456:bisonte|299:bisontes,spanish,bisonte,bisonte,bisonte,bisonte,bison,TRUE,dict
755,buró,n,,745:buró|10:burós,spanish,buró,buró,buró,buró,bureau,TRUE,dict
755,flácido,adj,,247:flácido|140:flácida|110:fláccido|66:flácidos|64:fláccida|59:fláccidos|37:flácidas|32:fláccidas,spanish,flácido,flácido,flácido,flácido,flaccid,TRUE,dict
755,lince,n,,603:lince|152:linces,spanish,lince,lince,lince,lince,lynx,TRUE,dict
755,lípido,n,,706:lípidos|49:lípido,spanish,lípido,lípido,lípido,lípido,lipid,TRUE,dict
755,nazismo,n,,755:nazismo,spanish,nazismo,nazismo,nazismo,nazismo,nazism,TRUE,dict
755,sacrilegio,n,,717:sacrilegio|38:sacrilegios,spanish,sacrilegio,sacrilegio,sacrilegio,sacrilegio,sacrilege,TRUE,dict
755,salomé,none,NOUSAGE,755:salomé,spanish,salomé,salomé,salomé,salomé,salomé,TRUE,dict
754,Braulio,prop,,754:braulio,spanish,Braulio,braulio,braulio,braulio,braulio,TRUE,dict
754,Persia,prop,,754:persia,spanish,Persia,persia,persia,persia,persia,TRUE,dict
754,acuoso,adj,,302:acuoso|261:acuosa|118:acuosos|73:acuosas,spanish,acuoso,acuoso,acuoso,acuoso,aqueous,TRUE,dict
754,akira,none,NOUSAGE,754:akira,spanish,akira,akira,akira,akira,akira,TRUE,dict
754,bienal,n,,676:bienal|78:bienales,spanish,bienal,bienal,bienal,bienal,biennial,TRUE,dict
754,dictatorial,adj,,523:dictatorial|231:dictatoriales,spanish,dictatorial,dictatorial,dictatorial,dictatorial,dictatorial,TRUE,dict
754,embolia,n,,701:embolia|53:embolias,spanish,embolia,embolia,embolia,embolia,embolism,TRUE,dict
754,empobrecido,adj,,329:empobrecido|177:empobrecida|151:empobrecidos|97:empobrecidas,spanish,empobrecido,empobrecido,empobrecido,empobrecer,impoverish,TRUE,heuristic_dict
754,estabilizador,n,,428:estabilizador|326:estabilizadores,spanish,estabilizador,estabilizador,estabilizador,estabilizador,stabilizer,TRUE,dict
754,georgina,none,NOUSAGE,754:georgina,spanish,georgina,georgina,georgina,georgina,georgina,TRUE,dict
754,pomo,n,,584:pomo|170:pomos,spanish,pomo,pomo,pomo,pomo,knob,TRUE,dict
753,parabólico,adj,,371:parabólica|191:parabólicas|117:parabólico|74:parabólicos,spanish,parabólico,parabólico,parabólico,parabólico,parabolic,TRUE,dict
753,prolijo,adj,,372:prolijo|230:prolija|80:prolijos|71:prolijas,spanish,prolijo,prolijo,prolijo,prolijo,prolix,TRUE,dict
753,sublevación,n,,663:sublevación|90:sublevaciones,spanish,sublevación,sublevación,sublevación,sublevación,uprising,TRUE,dict
752,tedio,n,,744:tedio|8:tedios,spanish,tedio,tedio,tedio,tedio,tedium,TRUE,dict
752,validar,v,,264:validar|113:validado|50:validada|43:validan|34:valide|33:validados|33:validó|31:validando|28:validará|18:validadas|18:validarlo|18:validen|13:validarse|11:validaron|9:validamos|7:validad|6:validaría|5:validaba|5:validarlos|5:validarán|4:validarlas|4:validé,spanish,validar,validar,validar,validar,validate,TRUE,dict
752,érase,none,NOUSAGE,752:érase,spanish,érase,érase,érase,éra,era,TRUE,heuristic_dict_unaccented
751,alfil,n,,673:alfil|78:alfiles,spanish,alfil,alfil,alfil,alfil,bishop,TRUE,dict
751,dualidad,n,,705:dualidad|46:dualidades,spanish,dualidad,dualidad,dualidad,dualidad,duality,TRUE,dict
751,metástasis,n,,751:metástasis,spanish,metástasis,metástasis,metástasis,metástasis,metastasis,TRUE,dict
751,optimizar,v,,480:optimizar|45:optimizado|45:optimizando|43:optimiza|22:optimizados|20:optimizada|19:optimizan|14:optimice|13:optimicen|10:optimizamos|9:optimizadas|9:optimizará|7:optimizó|6:optimizarse|5:optimicé|4:optimizarán,spanish,optimizar,optimizar,optimizar,optimizar,optimise,TRUE,dict
751,sónico,adj,,364:sónico|254:sónica|76:sónicas|57:sónicos,spanish,sónico,sónico,sónico,sónico,sonic,TRUE,dict
750,aliciente,n,,520:aliciente|230:alicientes,spanish,aliciente,aliciente,aliciente,aliciente,inducement,TRUE,dict
750,alphonse,none,NOUSAGE,750:alphonse,spanish,alphonse,alphonse,alphonse,alphonse,alphonse,TRUE,dict
750,cortador,n,,563:cortador|187:cortadores,spanish,cortador,cortador,cortador,cortador,cutter,TRUE,dict
750,devaluar,v,,162:devaluado|141:devaluar|103:devaluada|79:devalúa|57:devaluados|46:devaluó|26:devaluadas|20:devaluando|15:devaluaron|15:devaluará|14:devaluarse|13:devaluaba|12:devaluándose|12:devalúan|12:devalúe|5:devaluamos|5:devalúen|5:devalúo|4:devaluaban|4:devaluarán,spanish,devaluar,devaluar,devaluar,devaluar,devaluate,TRUE,dict
750,estridente,adj,,542:estridente|208:estridentes,spanish,estridente,estridente,estridente,estridente,strident,TRUE,dict
750,fecal,adj,,526:fecal|224:fecales,spanish,fecal,fecal,fecal,fecal,faecal,TRUE,dict
750,fisonomía,n,,706:fisonomía|44:fisonomías,spanish,fisonomía,fisonomía,fisonomía,fisonomía,physiognomy,TRUE,dict
750,flautista,n,,685:flautista|65:flautistas,spanish,flautista,flautista,flautista,flautista,flautist,TRUE,dict
750,hendidura,n,,482:hendidura|213:hendiduras|43:hendedura|12:hendeduras,spanish,hendidura,hendidura,hendidura,hendidura,crack,TRUE,dict
750,lector,adj,DUPLICATE,567:lectora|183:lectoras,spanish,lector,lector,lector,lector,reader,TRUE,dict
749,Pompeyo,prop,,749:pompeyo,spanish,Pompeyo,pompeyo,pompeyo,pompeyo,pompeyo,TRUE,dict
749,alfabético,adj,,636:alfabético|78:alfabética|26:alfabéticos|9:alfabéticas,spanish,alfabético,alfabético,alfabético,alfabético,alphabetic,TRUE,dict
749,alternancia,n,,693:alternancia|56:alternancias,spanish,alternancia,alternancia,alternancia,alternancia,alternation,TRUE,dict
749,desalentar,v,,214:desalentar|122:desalienta|51:desalientan|48:desalentó|35:desalentarlo|25:desalentando|23:desalentarse|22:desaliente|21:desalientes|20:desalentaba|18:desalentarte|17:desalentarme|15:desalentaron|15:desalentará|14:desalienten|13:desalentarnos|11:desalentaban|11:desalentaría|10:desalentarla|8:desalentamos|8:desalentarlos|8:desalentemos|6:desalientas|5:desalentara|5:desalenté|4:desalentarle,spanish,desalentar,desalentar,desalentar,desalentar,discourage,TRUE,dict
749,estatuilla,n,,453:estatuilla|296:estatuillas,spanish,estatuilla,estatuilla,estatuilla,estatuilla,statuette,TRUE,dict
749,eximir,v,,299:exime|87:eximir|45:exima|36:eximió|34:eximirse|29:eximía|26:eximen|24:eximirá|18:eximo|17:eximiendo|13:eximirme|13:eximiría|12:eximieron|11:eximiera|10:eximan|8:eximirlos|7:eximieran|7:eximirla|7:eximirle|7:eximirnos|7:eximirte|7:eximían|6:eximirlo|5:eximiese|5:eximimos|5:eximiré|4:eximirás,spanish,eximir,eximir,eximir,eximir,exempt,TRUE,dict
749,hospitalización,n,,648:hospitalización|101:hospitalizaciones,spanish,hospitalización,hospitalización,hospitalización,hospitalización,hospitalisation,TRUE,dict
749,obituario,n,,502:obituario|247:obituarios,spanish,obituario,obituario,obituario,obituario,obituary,TRUE,dict
749,remendar,v,,222:remendar|103:remendado|64:remendando|59:remendada|47:remienda|45:remendados|24:remendaba|23:remendadas|23:remendarlo|22:remendó|17:remiende|14:remiendan|13:remendaré|11:remendé|8:remendamos|8:remendaron|7:remendarme|7:remendarse|6:remendarla|5:remendaban|5:remiendas|4:remendara|4:remendarle|4:remendaste|4:remienden,spanish,remendar,remendar,remendar,remendar,patch / patchup,TRUE,dict
749,renombrado,adj,,429:renombrado|150:renombrados|122:renombrada|48:renombradas,spanish,renombrado,renombrado,renombrado,renombrado,renowned,TRUE,dict
749,sacristía,n,,693:sacristía|56:sacristías,spanish,sacristía,sacristía,sacristía,sacristía,sacristy,TRUE,dict
748,itinerante,adj,,572:itinerante|176:itinerantes,spanish,itinerante,itinerante,itinerante,itinerante,itinerant,TRUE,dict
748,telespectador,n,,595:telespectadores|132:telespectador|17:teleespectadores|4:telespectadora,spanish,telespectador,telespectador,telespectador,telespectador,viewer,TRUE,dict
