lemma,count
brushstroke,340
[UNTRANSLATED] pio,340
[UNTRANSLATED] planificador,340
pose / state,340
plenary / full,340
prepare / prime,340
prescription,340
[UNTRANSLATED] proctor,340
leadership,340
protest,340
lid,340
recess,340
receptionist,340
[UNTRANSLATED] prefix_re_m,340
republic,340
[UNTRANSLATED] sage,340
[UNTRANSLATED] saqueo,340
to be (identity/essence),340
point / signal,340
survive,340
suffrage,340
exceed / surpass / trump,340
semolina,340
[UNTRANSLATED] tali,340
[UNTRANSLATED] tapa,340
wall,340
suit / join / unite,340
futile / vain,340
door-to-door selling / cash sale / retail,340
stage win / victory,340
[UNTRANSLATED] woodrow,340
resolve,340
put,339
[UNTRANSLATED] admirado,339
[UNTRANSLATED] air,339
alpha,339
broaden / expand / enlarge,339
note / annotate,339
take,339
arbitrate / adjudicate,339
suffocate / asphyxiate,339
self-destruction,339
charitable,339
trick,339
[UNTRANSLATED] byron,339
calendar,339
certificate,339
[UNTRANSLATED] clinica,339
charge / earn / cash,339
coconut,339
buy,339
grant / concede,339
confer,339
freeze,339
consider / regard / reckon,339
qualified,339
take,339
civic,339
[UNTRANSLATED] dakota,339
denote,339
[UNTRANSLATED] desconfiar,339
[UNTRANSLATED] desestabilización,339
allocate,339
destroy,339
[UNTRANSLATED] dilatado,339
dominate,339
donation,339
sleep,339
duffy,339
[UNTRANSLATED] endorfinas,339
[UNTRANSLATED] enojar,339
[UNTRANSLATED] enterar,339
envy,339
[UNTRANSLATED] estirado,339
[UNTRANSLATED] excluyente,339
existent,339
frontal / outright,339
fry,339
[UNTRANSLATED] gilly,339
[UNTRANSLATED] glucemia,339
handsome / good-looking,339
gastric,339
[UNTRANSLATED] hut,339
[UNTRANSLATED] interesado,339
interrupt / discontinue / disrupt,339
israel,339
[UNTRANSLATED] kétchup,339
[UNTRANSLATED] lorelai,339
[UNTRANSLATED] mateo,339
look / glance / watch,339
pittance / misfortune / poverty,339
[UNTRANSLATED] hmm,339
[UNTRANSLATED] monjardín,339
[UNTRANSLATED] moribundo,339
[UNTRANSLATED] nichols,339
nutrition,339
[UNTRANSLATED] obscuro,339
[UNTRANSLATED] pelo,339
perfume,339
[UNTRANSLATED] pibes,339
[UNTRANSLATED] plagado,339
plant,339
owner / proprietary,339
propose,339
pill,339
[UNTRANSLATED] querian,339
[UNTRANSLATED] recompensar,339
robot,339
[UNTRANSLATED] roper,339
priest,339
shelton,339
simplicity,339
pull / remove / take,339
charge card / card,339
[UNTRANSLATED] testificar,339
[UNTRANSLATED] tramposo,339
crew,339
uncle,339
zurich,339
absurd,338
[UNTRANSLATED] acercar,338
list,338
that,338
burma,338
[UNTRANSLATED] bring,338
kid,338
scarf,338
walk,338
sing,338
catalina,338
cavern,338
enclosed,338
cigarette,338
encode,338
[UNTRANSLATED] confluir,338
contrast,338
cord,338
[UNTRANSLATED] cruyff,338
[UNTRANSLATED] dany,338
[UNTRANSLATED] decian,338
nude,338
[UNTRANSLATED] dewitt,338
differentiate,338
have,338
[UNTRANSLATED] ed,338
[UNTRANSLATED] encaminado,338
hide,338
[UNTRANSLATED] espinoza,338
to be (state/location),338
evolutionary,338
expel / eject,338
chemist's / drugstore / pharmacy,338
futuristic,338
gallop,338
[UNTRANSLATED] graso,338
live / inhabit,338
[UNTRANSLATED] hal,338
find,338
hardy,338
[UNTRANSLATED] heroina,338
[UNTRANSLATED] hundido,338
frock / habit,338
impulsive,338
indicator,338
exchange,338
[UNTRANSLATED] intranquilo,338
[UNTRANSLATED] johnny,338
[UNTRANSLATED] lala,338
lipid,338
[UNTRANSLATED] magic,338
falklands,338
[UNTRANSLATED] manitas,338
[UNTRANSLATED] marisa,338
[UNTRANSLATED] mia,338
measure,338
dwell,338
notice / sense / note,338
observe,338
hide / obscure / secrete,338
offer,338
[UNTRANSLATED] patrimonial,338
[UNTRANSLATED] peggy,338
hairy,338
[UNTRANSLATED] polinesio,338
cover,338
prefer,338
prove / taste / test,338
prolong,338
pronunciation,338
provocation,338
condolence,338
collect / pick,338
[UNTRANSLATED] prefix_re_gala,338
return,338
animal,338
[UNTRANSLATED] resplandecer,338
answer / reply / respond,338
go / be / come,338
[UNTRANSLATED] secret,338
serpent,338
survive,338
[UNTRANSLATED] stokes,338
[UNTRANSLATED] subxpacio,338
workshop,338
[UNTRANSLATED] teatralidad,338
slide / toboggan,338
layout / outline,338
[UNTRANSLATED] twister,338
[UNTRANSLATED] vin,338
live,338
spirit / encouragement,338
[UNTRANSLATED] winifred,337
birch,337
accustom,337
acre / acrid,337
anorexia,337
[UNTRANSLATED] anticipado,337
harness,337
drag / tug,337
[UNTRANSLATED] asegurate,337
[UNTRANSLATED] barret,337
bible,337
[UNTRANSLATED] building,337
heating,337
centre / focus,337
waistcoat / vest,337
suck,337
achieve / get / manage,337
count / explain / have,337
corrode,337
crusade,337
descend,337
hopeless / desperate,337
diffuse,337
distinguish,337
[UNTRANSLATED] einar,337
embargo,337
sending,337
scare,337
[UNTRANSLATED] esperá,337
avoid / avert,337
explainable,337
feign / fake / pretend,337
fruit,337
fuel,337
civil servant / functionary,337
graduate,337
[UNTRANSLATED] heh,337
[UNTRANSLATED] home,337
impatient,337
interrupt / discontinue / disrupt,337
[UNTRANSLATED] levantado,337
bookseller,337
[UNTRANSLATED] lulu,337
tell / command,337
[UNTRANSLATED] mccormick,337
improve / get / ameliorate,337
move / shift,337
[UNTRANSLATED] nuboso,337
omit,337
[UNTRANSLATED] oponer,337
[UNTRANSLATED] orleans,337
[UNTRANSLATED] pecera,337
[UNTRANSLATED] penuria,337
weigh,337
[UNTRANSLATED] pietro,337
esteemed,337
[UNTRANSLATED] predestinado,337
prefer,337
ask,337
abysmal,337
look / be / remain,337
[UNTRANSLATED] r2,337
[UNTRANSLATED] rangel,337
realistic / realist,337
restart,337
[UNTRANSLATED] reducido,337
answer / reply / respond,337
russian,337
synonymous,337
suggest,337
assume / suppose,337
sheet / bedsheet,337
pull / remove / take,337
to have/possess,337
[UNTRANSLATED] timar,337
layout / outline,337
[UNTRANSLATED] trescientos,337
thrombosis,337
look / watch,337
sell,337
to see,337
alive / lively / live,337
accompany,336
shorten / curtail,336
deepen,336
bricklayer,336
food,336
approve / endorse / pass,336
launch / shed,336
launch / shed,336
take,336
help,336
bird watching / sighting,336
bangladesh,336
horse,336
warm / collapse / drop,336
catastrophic,336
[UNTRANSLATED] centauri,336
close / lock / shut,336
[UNTRANSLATED] chic,336
crash / bump / conflict,336
[UNTRANSLATED] claude,336
cabbage,336
eat / lunch,336
conflictive,336
constitute,336
cure,336
[UNTRANSLATED] daniels,336
debussy,336
glide,336
moving,336
pipe,336
farce,336
[UNTRANSLATED] finch,336
flower / bloom,336
degree / grade,336
[UNTRANSLATED] guepardo,336
to do/make,336
hebrew,336
[UNTRANSLATED] hector,336
injure / wound,336
[UNTRANSLATED] hinojosa,336
[UNTRANSLATED] hour,336
iceberg,336
[UNTRANSLATED] infeccioso,336
[UNTRANSLATED] kane,336
kayak,336
kiosk,336
side / slope / hillside,336
laundry room,336
lemma,336
leopard,336
call,336
master / teacher,336
matutinal,336
[UNTRANSLATED] miau,336
tell / command,336
[UNTRANSLATED] oi,336
orthodox,336
pay / go,336
think,336
python,336
promise / pledge,336
racist,336
income,336
[UNTRANSLATED] sabelotodo,336
[UNTRANSLATED] selma,336
[UNTRANSLATED] sheppard,336
bear / cope / abide,336
to be (identity/essence),336
[UNTRANSLATED] staten,336
dream / sleep,336
take,336
bring,336
use,336
tour / visit,336
championing,335
end / finish / have,335
official / administrative,335
alternative,335
[UNTRANSLATED] anything,335
opening,335
appreciate,335
craftsmanship,335
applicant / aspiring,335
attend,335
attend,335
atlantic,335
[UNTRANSLATED] augurar,335
dance,335
barrier / species barrier,335
belly,335
[UNTRANSLATED] boone,335
[UNTRANSLATED] borbón,335
[UNTRANSLATED] bufé,335
[UNTRANSLATED] cactus,335
[UNTRANSLATED] calderilla,335
[UNTRANSLATED] carcelario,335
[UNTRANSLATED] cautelar,335
[UNTRANSLATED] chirrido,335
comprise,335
engage,335
conciliate,335
set / summon,335
cuban,335
[UNTRANSLATED] córdoba,335
to say/tell,335
predatory,335
overthrow,335
defeat,335
downward / descendant,335
detain / stop / remand,335
document,335
[UNTRANSLATED] domecq,335
sleep,335
landlord / owner,335
effectiveness,335
outline,335
avoid / evade,335
[UNTRANSLATED] evaristo,335
[UNTRANSLATED] fanfarrón,335
floating,335
[UNTRANSLATED] fritura,335
managing / agent,335
granary,335
[UNTRANSLATED] huelguista,335
[UNTRANSLATED] hwang,335
[UNTRANSLATED] imbécil,335
impress / shock,335
informational / informative,335
infusion,335
unusual,335
irrelevant,335
[UNTRANSLATED] judo,335
[UNTRANSLATED] latin,335
listing,335
[UNTRANSLATED] loma,335
[UNTRANSLATED] mercy,335
mix / scramble,335
mention,335
modest,335
morgan,335
any / either / no,335
[UNTRANSLATED] norbert,335
organic,335
stroll,335
eyelash,335
[UNTRANSLATED] pestañear,335
[UNTRANSLATED] peyton,335
[UNTRANSLATED] pos,335
prove / taste / test,335
owner / proprietary,335
afford / provide,335
inch,335
recommend,335
reformer / reformist,335
remodeling,335
meeting / gathering,335
[UNTRANSLATED] rne,335
go / be / come,335
sanitary,335
size / carving,335
torrent,335
[UNTRANSLATED] tourette,335
vegetarian,335
link,335
[UNTRANSLATED] wesley,335
[UNTRANSLATED] whoo,335
yen,335
to go,335
left-handed,335
[UNTRANSLATED] 2do,334
accompany,334
fond / warm-hearted / affectionate,334
alliance,334
anxiety / eagerness,334
learn,334
assume,334
[UNTRANSLATED] augie,334
australian,334
[UNTRANSLATED] barrientos,334
[UNTRANSLATED] bienvenida,334
drunkard,334
sing,334
flesh / meat,334
classify,334
[UNTRANSLATED] claustro,334
pin / nail,334
avaricious / greedy,334
comport,334
[UNTRANSLATED] conmocionado,334
[UNTRANSLATED] considerado,334
take,334
cartel,334
[UNTRANSLATED] dancer,334
[UNTRANSLATED] desangrar,334
dismissal,334
destroy,334
determinate,334
[UNTRANSLATED] ds,334
where / whither,334
effective,334
delete / eliminate,334
pie,334
look / hope / expect,334
blackhead,334
[UNTRANSLATED] estrangular,334
aeolian,334
felt,334
[UNTRANSLATED] frecuentar,334
frequent,334
[UNTRANSLATED] gate,334
[UNTRANSLATED] grandote,334
greenland,334
gabble / talk / discuss,334
[UNTRANSLATED] ideológicamente,334
identical,334
[UNTRANSLATED] impositivo,334
[UNTRANSLATED] incomodo,334
increase,334
brief / inform / report,334
real-estate / real estate,334
insufficiency,334
[UNTRANSLATED] kohl,334
beat,334
read,334
mildly,334
discharge / free / release,334
clever / smart / ready,334
[UNTRANSLATED] miraflores,334
swimmer,334
offer,334
[UNTRANSLATED] oirme,334
pot / steamer / pressure cooker,334
orient,334
palestinian,334
forgive,334
remain,334
[UNTRANSLATED] peros,334
ask,334
[UNTRANSLATED] preparense,334
prove / taste / test,334
issue / publish,334
[UNTRANSLATED] quinlan,334
radicalism,334
collect / pick,334
refer,334
[UNTRANSLATED] retar,334
be / keep / monitor,334
[UNTRANSLATED] solito,334
[UNTRANSLATED] taiwan,334
phone / telephone,334
shiver / tremble / quiver,334
job / dead end job / labour,334
[UNTRANSLATED] train,334
[UNTRANSLATED] vee,334
white,334
[UNTRANSLATED] willie,334
wyoming,334
[UNTRANSLATED] zapatista,334
[UNTRANSLATED] zócalo,334
accident / crash,333
clarify / clear,333
current / ongoing / up-to-date,333
admit / concede,333
distress / afflict,333
[UNTRANSLATED] alimaña,333
lovingly,333
crush,333
assault,333
[UNTRANSLATED] azotar,333
fall / drop / go,333
[UNTRANSLATED] bam,333
[UNTRANSLATED] bizcocho,333
[UNTRANSLATED] blue,333
horn,333
bubble,333
cause / inflict,333
communist,333
behaviour / conduct,333
[UNTRANSLATED] crockett,333
cover,333
cure,333
[UNTRANSLATED] desatar,333
deceased / defunct,333
address / aim / conduct,333
[UNTRANSLATED] dyn,333
cheat / deceive / dupe,333
entertain,333
pupil / school,333
espionage,333
[UNTRANSLATED] estribar,333
european,333
examiner,333
on purpose / purposely,333
[UNTRANSLATED] fascinar,333
[UNTRANSLATED] focus,333
[UNTRANSLATED] foguear,333
brake,333
geographically,333
manager,333
farm,333
gratification,333
hypothetical,333
honduran,333
[UNTRANSLATED] hornear,333
human,333
equalise,333
wrong,333
insist,333
[UNTRANSLATED] intransigencia,333
invite,333
[UNTRANSLATED] keyes,333
[UNTRANSLATED] klinger,333
[UNTRANSLATED] krishna,333
[UNTRANSLATED] magnolia,333
maintain / hold / have,333
[UNTRANSLATED] mathilda,333
[UNTRANSLATED] mazda,333
[UNTRANSLATED] merrill,333
metropolis,333
microscopic,333
myocardium,333
model,333
moral,333
die,333
nationalism,333
relate / tell / narrate,333
[UNTRANSLATED] nathalie,333
bishop,333
occur,333
oscillate / range,333
[UNTRANSLATED] papada,333
guideline,333
laziness,333
puncture / jab / prick,333
veto / put / dot,333
dismiss / refuse,333
recover / recuperate / retrieve,333
steal,333
[UNTRANSLATED] rohan,333
[UNTRANSLATED] rubro,333
label / seal / stamp,333
feel / be,333
[UNTRANSLATED] simons,333
solve,333
[UNTRANSLATED] subespacial,333
bring,333
shift / turn,333
[UNTRANSLATED] weller,333
[UNTRANSLATED] zafra,333
abuse,332
advise / counsel,332
agree / remember / remind,332
[UNTRANSLATED] adolf,332
appreciate,332
bear / hold / stand,332
knead / amass,332
anxious / eager,332
advertise / announce,332
argue,332
start,332
artur,332
[UNTRANSLATED] ashley,332
increase / rise,332
[UNTRANSLATED] baroja,332
bless,332
[UNTRANSLATED] book,332
[UNTRANSLATED] boulder,332
[UNTRANSLATED] bradford,332
coffee,332
punish,332
arts centre / tourism center / centre,332
check,332
agree,332
consummate,332
gossip,332
cure,332
famous,332
[UNTRANSLATED] cúal,332
damage,332
allow / give / quit,332
[UNTRANSLATED] deke,332
delicious / delightful,332
unfortunately,332
unchain,332
[UNTRANSLATED] deshecho,332
destroy,332
detain / stop / remand,332
diaphragm,332
divorce,332
[UNTRANSLATED] do,332
[UNTRANSLATED] doliente,332
durán,332
[UNTRANSLATED] ems,332
imprison,332
encourage,332
look / hope / expect,332
stardom,332
explode / exploit / work,332
[UNTRANSLATED] frye,332
easy,332
obtain / win / earn,332
horn wound / bull's horn wound / wound,332
[UNTRANSLATED] horatio,332
ignore,332
incorporation,332
infrastructure,332
iraqi,332
[UNTRANSLATED] lance,332
side / lateral,332
[UNTRANSLATED] laureano,332
godmother,332
self-evident,332
[UNTRANSLATED] mascarada,332
look / glance / watch,332
moment / momentum / stroke,332
[UNTRANSLATED] nordiken.net,332
hit / punch / paste,332
pleasure / placer,332
boast,332
productive,332
veto / put / dot,332
burned,332
radioactive,332
resumption,332
refining,332
rigid / stiff,332
[UNTRANSLATED] shaggy,332
shaw,332
draw,332
[UNTRANSLATED] súplica,332
[UNTRANSLATED] tardis,332
taxi / cab,332
[UNTRANSLATED] tegan,332
to have/possess,332
window,332
verify,332
visual,332
[UNTRANSLATED] volvera,332
take / see / come,332
aperture,331
threaten,331
receive,331
agree / remember / remind,331
harass,331
[UNTRANSLATED] anticristo,331
torch,331
aim / note / point,331
arizona,331
ruin,331
appeal / attractive / comely,331
[UNTRANSLATED] badalona,331
dancer,331
alley,331
change / capsize / switch,331
catalan,331
catalog,331
pottery / ceramics,331
circulate / circular,331
commit,331
contemplate,331
[UNTRANSLATED] cosaco,331
count / explain / have,331
delimitation,331
[UNTRANSLATED] destello,331
different / unlike,331
fire / shoot,331
[UNTRANSLATED] donaldo,331
dover,331
exert / wield,331
cheat / deceive / dupe,331
type / write,331
brief / writing,331
look / hope / expect,331
spongy,331
[UNTRANSLATED] feliciano,331
frontal / outright,331
function / operate / run,331
[UNTRANSLATED] gerda,331
save,331
contrive,331
burst,331
swear / vow,331
[UNTRANSLATED] kowalski,331
[UNTRANSLATED] largar,331
legal,331
canvas,331
[UNTRANSLATED] machu,331
[UNTRANSLATED] maggie,331
tell / command,331
leave / get,331
massage,331
mine / coalmine / coal mine,331
municipal,331
observatory,331
sort / order,331
[UNTRANSLATED] orsini,331
opinion / appear / look,331
journalist,331
painter,331
data protection / protection,331
draft,331
claim,331
[UNTRANSLATED] retrete,331
knee,331
sheen,331
mean,331
[UNTRANSLATED] soleil,331
solstice,331
loose,331
[UNTRANSLATED] syracuse,331
sahara,331
[UNTRANSLATED] tello,331
total,331
work / toil,331
[UNTRANSLATED] triunfador,331
tour / visit,331
yankee,331
[UNTRANSLATED] zapata,331
grasp,330
agitate / wave / churn,330
await / expect / hope,330
[UNTRANSLATED] agüero,330
love,330
arbitrary,330
start,330
ensure / assure / insure,330
bathe,330
[UNTRANSLATED] britt,330
describe / zone,330
catalonia,330
cause / inflict,330
youngster,330
commissioner,330
considerably,330
convince,330
[UNTRANSLATED] credito,330
grid,330
allow / give / quit,330
[UNTRANSLATED] desactivar,330
unlucky,330
disenchantment,330
deviation,330
tooth / dandelion,330
